,Unnamed: 0,brandName,instagramLinks,instagramFollowers,facebookLinks,facebookFollowers,web-scraper-order,web-scraper-start-url,link,link-href,Unnamed: 0,websites,Unnamed: 0,crm
1402,1402,JET kaarten,https://instagram.com/kaartenvanjet,1.1 K,x,x,1648216253-1655,https://www.orderchamp.com/nl/marketplace?sort=popularity&country=NL,,https://www.orderchamp.com/nl/store/jet-kaarten,1402,error loading websitis,1402,website could not be loaded
1403,1403,Little Indians Kidswear,https://instagram.com/little_indians,53.8 K,x,x,1648216253-663,https://www.orderchamp.com/nl/marketplace?sort=popularity&country=NL,,https://www.orderchamp.com/nl/store/little-indians-bv,1403,error loading websitis,1403,website could not be loaded
1404,1404,Rörstrand,x,x,x,x,1648216253-580,https://www.orderchamp.com/nl/marketplace?sort=popularity&country=NL,,https://www.orderchamp.com/nl/store/rorstrand,1404,error loading websitis,1404,website could not be loaded
1405,1405,Cella Berlin,x,x,x,x,1648216253-1338,https://www.orderchamp.com/nl/marketplace?sort=popularity&country=NL,,https://www.orderchamp.com/nl/store/cella-berlin,1405,error loading websitis,1405,website could not be loaded
1406,1406,Bluebellgray,x,x,x,x,1648216253-983,https://www.orderchamp.com/nl/marketplace?sort=popularity&country=NL,,https://www.orderchamp.com/nl/store/bluebellgray,1406,error loading websitis,1406,website could not be loaded
1407,1407,Bohemian Deco Limited,https://instagram.com/Deco_bohemian,44,x,x,1648216253-1670,https://www.orderchamp.com/nl/marketplace?sort=popularity&country=NL,,https://www.orderchamp.com/nl/store/bohemian-deco-limited,1407,error loading websitis,1407,website could not be loaded
1408,1408,LOFE collection,https://instagram.com/LOFE.longlife,982,https://facebook.com/lofe.longlife,1.4 K,1648216253-1423,https://www.orderchamp.com/nl/marketplace?sort=popularity&country=NL,,https://www.orderchamp.com/nl/store/lofe-collection,1408,error loading websitis,1408,website could not be loaded
1409,1409,Natursutten,https://instagram.com/kleinegiraf,6.3 K,https://facebook.com/KleineGirafDistributeur,5.5 K,1648216253-1039,https://www.orderchamp.com/nl/marketplace?sort=popularity&country=NL,,https://www.orderchamp.com/nl/store/kleine-giraf-natursutten-olala,1409,error loading websitis,1409,website could not be loaded
1410,1410,Sunny Cords,https://instagram.com/sunny.cords,11.2 K,x,x,1648216253-431,https://www.orderchamp.com/nl/marketplace?sort=popularity&country=NL,,https://www.orderchamp.com/nl/store/sunny-cords-bv,1410,error loading websitis,1410,website could not be loaded
1411,1411,Dutch Dilight,https://instagram.com/dutchdilight,2.6 K,x,x,1648216253-1619,https://www.orderchamp.com/nl/marketplace?sort=popularity&country=NL,,https://www.orderchamp.com/nl/store/dutch-dilight,1411,error loading websitis,1411,website could not be loaded
1412,1412,Umbrella Amarela,https://instagram.com/umbrella_amarela,4.7 K,x,x,1648216253-1258,https://www.orderchamp.com/nl/marketplace?sort=popularity&country=NL,,https://www.orderchamp.com/nl/store/umbrella-amarela,1412,error loading websitis,1412,website could not be loaded
1413,1413,Lily Kids Organics,x,x,x,x,1648216253-725,https://www.orderchamp.com/nl/marketplace?sort=popularity&country=NL,,https://www.orderchamp.com/nl/store/lily-kids,1413,error loading websitis,1413,website could not be loaded
1414,1414,AGATHA PORTO,https://instagram.com/agathaportoshop,2.5 K,https://facebook.com/agathaportoshop,180,1648216253-512,https://www.orderchamp.com/nl/marketplace?sort=popularity&country=NL,,https://www.orderchamp.com/nl/store/agatha-amsterdam,1414,error loading websitis,1414,website could not be loaded
1415,1415,Sompex Benelux,https://instagram.com/sompexgmbh,2.5 K,x,x,1648216253-1742,https://www.orderchamp.com/nl/marketplace?sort=popularity&country=NL,,https://www.orderchamp.com/nl/store/sompex-benelux,1415,error loading websitis,1415,website could not be loaded
1416,1416,Palais de l'eau,https://instagram.com/palaisdeleau,5.6 K,x,x,1648216253-647,https://www.orderchamp.com/nl/marketplace?sort=popularity&country=NL,,https://www.orderchamp.com/nl/store/palais-de-leau-bv,1416,error loading websitis,1416,website could not be loaded
1417,1417,LEDR,https://instagram.com/ledrshop,3.0 K,https://facebook.com/ledrshop,252,1648216253-1801,https://www.orderchamp.com/nl/marketplace?sort=popularity&country=NL,,https://www.orderchamp.com/nl/store/ledr,1417,error loading websitis,1417,website could not be loaded
1418,1418,Ratatouille - Creative Studio,https://instagram.com/boutiqueratatouille,10.5 K,https://facebook.com/boutiqueratatouille,1.8 K,1648216253-552,https://www.orderchamp.com/nl/marketplace?sort=popularity&country=NL,,https://www.orderchamp.com/nl/store/boutique-ratatouille,1418,error loading websitis,1418,website could not be loaded
1419,1419,Studio Manon Juliette,https://instagram.com/studiomanonjuliette,149,x,x,1648216253-1178,https://www.orderchamp.com/nl/marketplace?sort=popularity&country=NL,,https://www.orderchamp.com/nl/store/studio-manon-juliette,1419,error loading websitis,1419,website could not be loaded
1420,1420,Royal Doulton,https://instagram.com/royaldoulton,26.9 K,x,x,1648216253-632,https://www.orderchamp.com/nl/marketplace?sort=popularity&country=NL,,https://www.orderchamp.com/nl/store/royal-doulton,1420,error loading websitis,1420,website could not be loaded
1421,1421,Designstracker,https://instagram.com/designstracker.nl,293,x,x,1648216253-1676,https://www.orderchamp.com/nl/marketplace?sort=popularity&country=NL,,https://www.orderchamp.com/nl/store/designstracker,1421,error loading websitis,1421,website could not be loaded
1422,1422,TheraNaka,https://instagram.com/house_of_african_beauty,315,https://facebook.com/HouseofAfricanBeauty,117,1648216253-1216,https://www.orderchamp.com/nl/marketplace?sort=popularity&country=NL,,https://www.orderchamp.com/nl/store/house-of-african-beauty,1422,error loading websitis,1422,website could not be loaded
1423,1423,Cocora.nl,https://instagram.com/cocora_nl,29,x,x,1648216253-1268,https://www.orderchamp.com/nl/marketplace?sort=popularity&country=NL,,https://www.orderchamp.com/nl/store/coolbrands-bv,1423,error loading websitis,1423,website could not be loaded
1424,1424,The Card Company,x,x,x,x,1648216253-1416,https://www.orderchamp.com/nl/marketplace?sort=popularity&country=NL,,https://www.orderchamp.com/nl/store/the-card-company,1424,error loading websitis,1424,website could not be loaded
1425,1425,C&W Jewellery,x,x,x,x,1648216253-787,https://www.orderchamp.com/nl/marketplace?sort=popularity&country=NL,,https://www.orderchamp.com/nl/store/cw-jewellery,1425,error loading websitis,1425,website could not be loaded
1426,1426,Messagelights,x,x,x,x,1648216253-698,https://www.orderchamp.com/nl/marketplace?sort=popularity&country=NL,,https://www.orderchamp.com/nl/store/messagelights,1426,error loading websitis,1426,website could not be loaded
1427,1427,Studio Carper,https://instagram.com/studio.carper,812,https://facebook.com/studio.carper,37,1648216253-1446,https://www.orderchamp.com/nl/marketplace?sort=popularity&country=NL,,https://www.orderchamp.com/nl/store/studio-carper,1427,error loading websitis,1427,website could not be loaded
1428,1428,Sidedish,https://instagram.com/sidedishcards,4.8 K,https://facebook.com/sidedishshop,4.2 K,1648216253-1856,https://www.orderchamp.com/nl/marketplace?sort=popularity&country=NL,,https://www.orderchamp.com/nl/store/sidedish,1428,error loading websitis,1428,website could not be loaded
1429,1429,Esperanza Deseo - bohokussens,https://instagram.com/esperanza_deseo,3.2 K,x,x,1648216253-777,https://www.orderchamp.com/nl/marketplace?sort=popularity&country=NL,,https://www.orderchamp.com/nl/store/esperanza-deseo,1429,error loading websitis,1429,website could not be loaded
1430,1430,Philley,x,x,x,x,1648216253-651,https://www.orderchamp.com/nl/marketplace?sort=popularity&country=NL,,https://www.orderchamp.com/nl/store/Philley,1430,error loading websitis,1430,website could not be loaded
1431,1431,Swiss Pro+,https://instagram.com/swissprobv,4.2 K,x,x,1648216253-1731,https://www.orderchamp.com/nl/marketplace?sort=popularity&country=NL,,https://www.orderchamp.com/nl/store/swiss-pro-holding-bv,1431,error loading websitis,1431,website could not be loaded
1432,1432,Jewellicious Designs,x,x,x,x,1648216253-769,https://www.orderchamp.com/nl/marketplace?sort=popularity&country=NL,,https://www.orderchamp.com/nl/store/jewellicious-designs,1432,error loading websitis,1432,website could not be loaded
1433,1433,The Cool Club.,https://instagram.com/thecoolclub.co,951,x,x,1648216253-638,https://www.orderchamp.com/nl/marketplace?sort=popularity&country=NL,,https://www.orderchamp.com/nl/store/the-cool-club,1433,error loading websitis,1433,website could not be loaded
1434,1434,Moments of light,https://instagram.com/moments.amsterdam,2.6 K,x,x,1648216253-1747,https://www.orderchamp.com/nl/marketplace?sort=popularity&country=NL,,https://www.orderchamp.com/nl/store/moments-of-light,1434,error loading websitis,1434,website could not be loaded
1435,1435,Kruselings,https://instagram.com/kruselings_official,546,x,x,1648216253-1073,https://www.orderchamp.com/nl/marketplace?sort=popularity&country=NL,,https://www.orderchamp.com/nl/store/kruselings,1435,error loading websitis,1435,website could not be loaded
1436,1436,By WOOM,https://instagram.com/by_woom,661,https://facebook.com/by.WOOM,16,1648216253-1638,https://www.orderchamp.com/nl/marketplace?sort=popularity&country=NL,,https://www.orderchamp.com/nl/store/by-woom,1436,error loading websitis,1436,website could not be loaded
1437,1437,ByAlex Playmats,https://instagram.com/byalex_playmats,10.1 K,x,x,1648216253-1041,https://www.orderchamp.com/nl/marketplace?sort=popularity&country=NL,,https://www.orderchamp.com/nl/store/byalexandra-fabric-creations,1437,error loading websitis,1437,website could not be loaded
1438,1438,By Bobbie,https://instagram.com/@bybobbie_,3.1 K,https://facebook.com/bybobbie.nl,2.5 K,1648216253-583,https://www.orderchamp.com/nl/marketplace?sort=popularity&country=NL,,https://www.orderchamp.com/nl/store/by-bobbie,1438,error loading websitis,1438,website could not be loaded
1439,1439,Highball,https://instagram.com/highballdrinks,3.7 K,https://facebook.com/HighballAlcoholFreeCocktails,739,1648216253-1172,https://www.orderchamp.com/nl/marketplace?sort=popularity&country=NL,,https://www.orderchamp.com/nl/store/highball,1439,error loading websitis,1439,website could not be loaded
1440,1440,Planningwize,https://instagram.com/planningwize.nl,378,x,x,1648216253-730,https://www.orderchamp.com/nl/marketplace?sort=popularity&country=NL,,https://www.orderchamp.com/nl/store/planningwize,1440,error loading websitis,1440,website could not be loaded
1441,1441,richarda louise,https://instagram.com/richarda_louise,13.9 K,https://facebook.com/RICHARDALOUISE.NL,2.0 K,1648216253-1783,https://www.orderchamp.com/nl/marketplace?sort=popularity&country=NL,,https://www.orderchamp.com/nl/store/richarda-louise,1441,error loading websitis,1441,website could not be loaded
1442,1442,ADC Webshop,https://instagram.com/adcnlwholesale,9.1 K,x,x,1648216253-1704,https://www.orderchamp.com/nl/marketplace?sort=popularity&country=NL,,https://www.orderchamp.com/nl/store/adc-eindhoven,1442,error loading websitis,1442,website could not be loaded
1443,1443,F3 Tradings - Masketeer,x,x,x,x,1648216253-1382,https://www.orderchamp.com/nl/marketplace?sort=popularity&country=NL,,https://www.orderchamp.com/nl/store/f3-tradings,1443,error loading websitis,1443,website could not be loaded
1444,1444,Sophie de giraf,https://instagram.com/sophie_de_giraf,6.8 K,https://facebook.com/sophiedegiraf,3.1 K,1648216253-1926,https://www.orderchamp.com/nl/marketplace?sort=popularity&country=NL,,https://www.orderchamp.com/nl/store/sophie-de-giraf,1444,error loading websitis,1444,website could not be loaded
1445,1445,Strijklogo's enzo,https://instagram.com/strijklogos_enzo.nl,3.0 K,x,x,1648216253-966,https://www.orderchamp.com/nl/marketplace?sort=popularity&country=NL,,https://www.orderchamp.com/nl/store/strijklogos-enzo,1445,error loading websitis,1445,website could not be loaded
1446,1446,noy.,https://instagram.com/noy.studio,1.1 K,x,x,1648216253-1844,https://www.orderchamp.com/nl/marketplace?sort=popularity&country=NL,,https://www.orderchamp.com/nl/store/de-lange-tafel,1446,error loading websitis,1446,website could not be loaded
1447,1447,JET kaarten,https://instagram.com/kaartenvanjet,1.1 K,x,x,1648216253-1888,https://www.orderchamp.com/nl/marketplace?sort=popularity&country=NL,,https://www.orderchamp.com/nl/store/jet-kaarten,1447,error loading websitis,1447,website could not be loaded
1448,1448,Van Buren Bolsward,https://instagram.com/vanburenbolsward,2.0 K,https://facebook.com/VanBurenBolsward,2.1 K,1648216253-588,https://www.orderchamp.com/nl/marketplace?sort=popularity&country=NL,,https://www.orderchamp.com/nl/store/van-buren-bolsward,1448,error loading websitis,1448,website could not be loaded
1449,1449,Brandmeester's,https://instagram.com/brandmeesters,1.6 K,x,x,1648216253-621,https://www.orderchamp.com/nl/marketplace?sort=popularity&country=NL,,https://www.orderchamp.com/nl/store/brandmeesters,1449,error loading websitis,1449,website could not be loaded
1450,1450,Bubbles Natural Bodycare,https://instagram.com/bubblesbodycare,227,https://facebook.com/bubblesnaturalbodycare,104,1648216253-593,https://www.orderchamp.com/nl/marketplace?sort=popularity&country=NL,,https://www.orderchamp.com/nl/store/Bubbles-Natural-Bodycare,1450,error loading websitis,1450,website could not be loaded
1451,1451,BAMBOCKS Underwear,https://instagram.com/bambocks.official,273,x,x,1648216253-734,https://www.orderchamp.com/nl/marketplace?sort=popularity&country=NL,,https://www.orderchamp.com/nl/store/bambocks-underwear,1451,error loading websitis,1451,website could not be loaded
1452,1452,Lemon Poppy TEA,https://instagram.com/lemonpoppytea,3.0 K,https://facebook.com/LemonPoppyTea,634,1648216253-522,https://www.orderchamp.com/nl/marketplace?sort=popularity&country=NL,,https://www.orderchamp.com/nl/store/lemon-poppy,1452,error loading websitis,1452,website could not be loaded
1453,1453,Jaspers Tabletop,https://instagram.com/jasperstabletop,243,x,x,1648216253-1771,https://www.orderchamp.com/nl/marketplace?sort=popularity&country=NL,,https://www.orderchamp.com/nl/store/jaspers-tabletop-503257870991361,1453,error loading websitis,1453,website could not be loaded
1454,1454,Flow Cosmetics,https://instagram.com/flowcosmetics,11.0 K,x,x,1648216253-440,https://www.orderchamp.com/nl/marketplace?sort=popularity&country=NL,,https://www.orderchamp.com/nl/store/df-cosmetics,1454,error loading websitis,1454,website could not be loaded
1455,1455,BeachyFeet,x,x,x,x,1648216253-980,https://www.orderchamp.com/nl/marketplace?sort=popularity&country=NL,,https://www.orderchamp.com/nl/store/beachyfeet,1455,error loading websitis,1455,website could not be loaded
1456,1456,Mookstories,https://instagram.com/mook_stories,1.6 K,x,x,1648216253-699,https://www.orderchamp.com/nl/marketplace?sort=popularity&country=NL,,https://www.orderchamp.com/nl/store/mookstories,1456,error loading websitis,1456,website could not be loaded
1457,1457,Paperoni,https://instagram.com/paperoni.nl,338,https://facebook.com/paperoni.nl,47,1648216253-567,https://www.orderchamp.com/nl/marketplace?sort=popularity&country=NL,,https://www.orderchamp.com/nl/store/paperoni,1457,error loading websitis,1457,website could not be loaded
1458,1458,fold.furniture,https://instagram.com/fold.furniture,1.7 K,https://facebook.com/www.fold.furniture,24,1648216253-1315,https://www.orderchamp.com/nl/marketplace?sort=popularity&country=NL,,https://www.orderchamp.com/nl/store/foldfurniture,1458,error loading websitis,1458,website could not be loaded
